model,L_um,Vds,Vbs,gm_id,Vgs,Id_W_A_per_m,ft_Hz,gain_V_V
nch_18_mac,0.2400,0.400,-0.300,10,0.6728,1.632594e+01,1.667418e+10,20.55
nch_18_mac,0.2400,0.400,-0.300,12,0.6332,1.058547e+01,1.379637e+10,23.23
nch_18_mac,0.2400,0.400,-0.300,15,0.5873,5.723447e+00,1.030987e+10,26.37
nch_18_mac,0.2400,0.400,-0.300,18,0.5490,3.043661e+00,7.377842e+09,28.70
nch_18_mac,0.2400,0.400,-0.300,20,0.5241,1.899797e+00,5.586822e+09,29.85
nch_18_mac,0.2400,0.400,-0.300,25,0.4444,3.118830e-01,1.596529e+09,31.61
nch_18_mac,0.2400,0.500,0.000,5,0.8233,6.189225e+01,2.789587e+10,14.40
nch_18_mac,0.2400,0.500,0.000,8,0.6923,2.702657e+01,2.087655e+10,21.70
nch_18_mac,0.2400,0.500,0.000,10,0.6394,1.684021e+01,1.720217e+10,25.13
nch_18_mac,0.2400,0.500,0.000,12,0.5999,1.091827e+01,1.422924e+10,27.84
nch_18_mac,0.2400,0.500,0.000,15,0.5541,5.916772e+00,1.061664e+10,30.95
nch_18_mac,0.2400,0.500,0.000,18,0.5154,3.130688e+00,7.534777e+09,33.17
nch_18_mac,0.2400,0.500,0.000,20,0.4899,1.921622e+00,5.632498e+09,34.19
nch_18_mac,0.2400,0.500,0.000,25,0.4054,2.834817e-01,1.444351e+09,35.55
nch_18_mac,0.2400,0.500,-0.300,5,0.8551,6.175406e+01,2.787700e+10,14.33
nch_18_mac,0.2400,0.500,-0.300,8,0.7243,2.700997e+01,2.090202e+10,21.53
nch_18_mac,0.2400,0.500,-0.300,10,0.6712,1.679544e+01,1.720743e+10,24.89
nch_18_mac,0.2400,0.500,-0.300,12,0.6314,1.086466e+01,1.422178e+10,27.52
nch_18_mac,0.2400,0.500,-0.300,15,0.5855,5.869512e+00,1.062482e+10,30.57
nch_18_mac,0.2400,0.500,-0.300,18,0.5470,3.114910e+00,7.596690e+09,32.77
nch_18_mac,0.2400,0.500,-0.300,20,0.5219,1.933242e+00,5.743494e+09,33.81
nch_18_mac,0.2400,0.500,-0.300,25,0.4421,3.163495e-01,1.638881e+09,35.31
nch_18_mac,0.2400,0.600,0.000,5,0.8230,6.373513e+01,2.875777e+10,18.18
nch_18_mac,0.2400,0.600,0.000,8,0.6908,2.762802e+01,2.139799e+10,25.69
nch_18_mac,0.2400,0.600,0.000,10,0.6378,1.720154e+01,1.762306e+10,29.11
nch_18_mac,0.2400,0.600,0.000,12,0.5982,1.114570e+01,1.458138e+10,31.79
nch_18_mac,0.2400,0.600,0.000,15,0.5523,6.020273e+00,1.088048e+10,34.82
nch_18_mac,0.2400,0.600,0.000,18,0.5134,3.177845e+00,7.717090e+09,36.92
nch_18_mac,0.2400,0.600,0.000,20,0.4877,1.948807e+00,5.762075e+09,37.83
nch_18_mac,0.2400,0.600,0.000,25,0.4032,2.865103e-01,1.476119e+09,38.97
nch_18_mac,0.2400,0.600,-0.300,5,0.8548,6.359219e+01,2.873567e+10,18.07
nch_18_mac,0.2400,0.600,-0.300,8,0.7228,2.761486e+01,2.141944e+10,25.46
nch_18_mac,0.2400,0.600,-0.300,10,0.6695,1.713570e+01,1.761973e+10,28.79
nch_18_mac,0.2400,0.600,-0.300,12,0.6296,1.107008e+01,1.456532e+10,31.39
nch_18_mac,0.2400,0.600,-0.300,15,0.5836,5.976231e+00,1.088959e+10,34.34
nch_18_mac,0.2400,0.600,-0.300,18,0.5450,3.166084e+00,7.784816e+09,36.43
nch_18_mac,0.2400,0.600,-0.300,20,0.5198,1.955232e+00,5.879239e+09,37.38
nch_18_mac,0.2400,0.600,-0.300,25,0.4399,3.190256e-01,1.675755e+09,38.69
nch_18_mac,0.2400,0.700,0.000,5,0.8221,6.504704e+01,2.939062e+10,21.69
nch_18_mac,0.2400,0.700,0.000,8,0.6893,2.808980e+01,2.182549e+10,29.33
nch_18_mac,0.2400,0.700,0.000,10,0.6362,1.747887e+01,1.798131e+10,32.73
nch_18_mac,0.2400,0.700,0.000,12,0.5965,1.132237e+01,1.488774e+10,35.36
nch_18_mac,0.2400,0.700,0.000,15,0.5505,6.096760e+00,1.111203e+10,38.33
nch_18_mac,0.2400,0.700,0.000,18,0.5115,3.210810e+00,7.876055e+09,40.31
nch_18_mac,0.2400,0.700,0.000,20,0.4856,1.967668e+00,5.873981e+09,41.13
nch_18_mac,0.2400,0.700,0.000,25,0.4011,2.883697e-01,1.502332e+09,42.12
nch_18_mac,0.2400,0.700,-0.300,5,0.8538,6.490436e+01,2.936366e+10,21.53
nch_18_mac,0.2400,0.700,-0.300,8,0.7212,2.806440e+01,2.183913e+10,29.03
nch_18_mac,0.2400,0.700,-0.300,10,0.6678,1.741598e+01,1.797364e+10,32.33
nch_18_mac,0.2400,0.700,-0.300,12,0.6279,1.124945e+01,1.487042e+10,34.87
nch_18_mac,0.2400,0.700,-0.300,15,0.5818,6.056225e+00,1.112480e+10,37.76
nch_18_mac,0.2400,0.700,-0.300,18,0.5430,3.203235e+00,7.952124e+09,39.74
nch_18_mac,0.2400,0.700,-0.300,20,0.5176,1.978210e+00,6.001830e+09,40.62
nch_18_mac,0.2400,0.700,-0.300,25,0.4377,3.229949e-01,1.711251e+09,41.79
nch_18_mac,0.2400,0.800,0.000,5,0.8209,6.604664e+01,2.990559e+10,24.95
nch_18_mac,0.2400,0.800,0.000,8,0.6877,2.847017e+01,2.219940e+10,32.66
nch_18_mac,0.2400,0.800,0.000,10,0.6345,1.769881e+01,1.829556e+10,36.01
nch_18_mac,0.2400,0.800,0.000,12,0.5948,1.146324e+01,1.515684e+10,38.60
nch_18_mac,0.2400,0.800,0.000,15,0.5487,6.170772e+00,1.131808e+10,41.50
nch_18_mac,0.2400,0.800,0.000,18,0.5096,3.236499e+00,8.013935e+09,43.39
nch_18_mac,0.2400,0.800,0.000,20,0.4836,1.980382e+00,5.969593e+09,44.13
nch_18_mac,0.2400,0.800,0.000,25,0.3991,2.902741e-01,1.525610e+09,45.03
nch_18_mac,0.2400,0.800,-0.300,5,0.8525,6.590656e+01,2.987105e+10,24.74
nch_18_mac,0.2400,0.800,-0.300,8,0.7196,2.842288e+01,2.220664e+10,32.28
nch_18_mac,0.2400,0.800,-0.300,10,0.6661,1.763911e+01,1.828772e+10,35.53
nch_18_mac,0.2400,0.800,-0.300,12,0.6262,1.139325e+01,1.514229e+10,38.02
nch_18_mac,0.2400,0.800,-0.300,15,0.5800,6.117194e+00,1.133356e+10,40.85
nch_18_mac,0.2400,0.800,-0.300,18,0.5411,3.229979e+00,8.099105e+09,42.75
nch_18_mac,0.2400,0.800,-0.300,20,0.5156,1.995067e+00,6.108735e+09,43.56
nch_18_mac,0.2400,0.800,-0.300,25,0.4357,3.259750e-01,1.741202e+09,44.64
nch_18_mac,0.2400,0.900,0.000,5,0.8195,6.685433e+01,3.035626e+10,27.97
nch_18_mac,0.2400,0.900,0.000,8,0.6861,2.878043e+01,2.252572e+10,35.69
nch_18_mac,0.2400,0.900,0.000,10,0.6329,1.787699e+01,1.856859e+10,39.01
nch_18_mac,0.2400,0.900,0.000,12,0.5932,1.157742e+01,1.539103e+10,41.55
nch_18_mac,0.2400,0.900,0.000,15,0.5470,6.236104e+00,1.149902e+10,44.38
nch_18_mac,0.2400,0.900,0.000,18,0.5078,3.265606e+00,8.135739e+09,46.19
nch_18_mac,0.2400,0.900,0.000,20,0.4816,1.988357e+00,6.051807e+09,46.88
nch_18_mac,0.2400,0.900,0.000,25,0.3972,2.927972e-01,1.547526e+09,47.72
nch_18_mac,0.2400,0.900,-0.300,5,0.8511,6.670671e+01,3.031510e+10,27.71
nch_18_mac,0.2400,0.900,-0.300,8,0.7179,2.873737e+01,2.253460e+10,35.25
nch_18_mac,0.2400,0.900,-0.300,10,0.6645,1.782056e+01,1.856405e+10,38.44
nch_18_mac,0.2400,0.900,-0.300,12,0.6245,1.151047e+01,1.538130e+10,40.89
nch_18_mac,0.2400,0.900,-0.300,15,0.5783,6.186013e+00,1.152207e+10,43.64
nch_18_mac,0.2400,0.900,-0.300,18,0.5393,3.254197e+00,8.228751e+09,45.48
nch_18_mac,0.2400,0.900,-0.300,20,0.5137,2.007179e+00,6.201817e+09,46.24
nch_18_mac,0.2400,0.900,-0.300,25,0.4338,3.281541e-01,1.766585e+09,47.28
nch_18_mac,0.2400,1.000,0.000,5,0.8181,6.754062e+01,3.075517e+10,30.77
nch_18_mac,0.2400,1.000,0.000,8,0.6845,2.903851e+01,2.280712e+10,38.47
nch_18_mac,0.2400,1.000,0.000,10,0.6312,1.802332e+01,1.880515e+10,41.74
nch_18_mac,0.2400,1.000,0.000,12,0.5915,1.167082e+01,1.559572e+10,44.24
nch_18_mac,0.2400,1.000,0.000,15,0.5454,6.289963e+00,1.165853e+10,47.01
nch_18_mac,0.2400,1.000,0.000,18,0.5060,3.288625e+00,8.243004e+09,48.76
nch_18_mac,0.2400,1.000,0.000,20,0.4798,1.993544e+00,6.124111e+09,49.41
nch_18_mac,0.2400,1.000,0.000,25,0.3954,2.947491e-01,1.566322e+09,50.23
nch_18_mac,0.2400,1.000,-0.300,5,0.8497,6.737257e+01,3.071364e+10,30.45
nch_18_mac,0.2400,1.000,-0.300,8,0.7163,2.899968e+01,2.281992e+10,37.96
nch_18_mac,0.2400,1.000,-0.300,10,0.6628,1.797015e+01,1.880458e+10,41.10
nch_18_mac,0.2400,1.000,-0.300,12,0.6228,1.160697e+01,1.559086e+10,43.50
nch_18_mac,0.2400,1.000,-0.300,15,0.5766,6.243440e+00,1.168885e+10,46.20
nch_18_mac,0.2400,1.000,-0.300,18,0.5375,3.281174e+00,8.345433e+09,47.98
nch_18_mac,0.2400,1.000,-0.300,20,0.5119,2.015481e+00,6.284012e+09,48.71
nch_18_mac,0.2400,1.000,-0.300,25,0.4320,3.296585e-01,1.788362e+09,49.73
nch_18_mac,0.2400,1.200,0.000,5,0.8153,6.862772e+01,3.139983e+10,35.78
nch_18_mac,0.2400,1.200,0.000,8,0.6814,2.944143e+01,2.326446e+10,43.38
nch_18_mac,0.2400,1.200,0.000,10,0.6281,1.828767e+01,1.920423e+10,46.54
nch_18_mac,0.2400,1.200,0.000,12,0.5884,1.184122e+01,1.594688e+10,48.97
nch_18_mac,0.2400,1.200,0.000,15,0.5423,6.371002e+00,1.193124e+10,51.65
nch_18_mac,0.2400,1.200,0.000,18,0.5026,3.320420e+00,8.426773e+09,53.31
nch_18_mac,0.2400,1.200,0.000,20,0.4762,2.012590e+00,6.253238e+09,53.92
nch_18_mac,0.2400,1.200,0.000,25,0.3920,2.972217e-01,1.596874e+09,54.78
nch_18_mac,0.2400,1.200,-0.300,5,0.8468,6.846912e+01,3.136768e+10,35.35
nch_18_mac,0.2400,1.200,-0.300,8,0.7131,2.941076e+01,2.328402e+10,42.72
nch_18_mac,0.2400,1.200,-0.300,10,0.6595,1.820844e+01,1.920436e+10,45.75
nch_18_mac,0.2400,1.200,-0.300,12,0.6196,1.175983e+01,1.594539e+10,48.08
nch_18_mac,0.2400,1.200,-0.300,15,0.5734,6.331729e+00,1.197475e+10,50.70
nch_18_mac,0.2400,1.200,-0.300,18,0.5342,3.320921e+00,8.546572e+09,52.41
nch_18_mac,0.2400,1.200,-0.300,20,0.5084,2.031920e+00,6.428480e+09,53.11
nch_18_mac,0.2400,1.200,-0.300,25,0.4286,3.327146e-01,1.826891e+09,54.17
nch_18_mac,0.2400,1.400,0.000,5,0.8125,6.945900e+01,3.189068e+10,40.11
nch_18_mac,0.2400,1.400,0.000,8,0.6784,2.977521e+01,2.363125e+10,47.55
nch_18_mac,0.2400,1.400,0.000,10,0.6252,1.850912e+01,1.953449e+10,50.62
nch_18_mac,0.2400,1.400,0.000,12,0.5855,1.199297e+01,1.624551e+10,53.00
nch_18_mac,0.2400,1.400,0.000,15,0.5392,6.435017e+00,1.216455e+10,55.64
nch_18_mac,0.2400,1.400,0.000,18,0.4995,3.341676e+00,8.584493e+09,57.27
nch_18_mac,0.2400,1.400,0.000,20,0.4729,2.023625e+00,6.364562e+09,57.86
nch_18_mac,0.2400,1.400,0.000,25,0.3888,2.993555e-01,1.623029e+09,58.84
nch_18_mac,0.2400,1.400,-0.300,5,0.8439,6.930995e+01,3.186589e+10,39.57
nch_18_mac,0.2400,1.400,-0.300,8,0.7100,2.971342e+01,2.365045e+10,46.77
nch_18_mac,0.2400,1.400,-0.300,10,0.6565,1.843589e+01,1.953956e+10,49.69
nch_18_mac,0.2400,1.400,-0.300,12,0.6167,1.191768e+01,1.625161e+10,51.97
nch_18_mac,0.2400,1.400,-0.300,15,0.5704,6.392742e+00,1.221802e+10,54.56
nch_18_mac,0.2400,1.400,-0.300,18,0.5310,3.345961e+00,8.719364e+09,56.25
nch_18_mac,0.2400,1.400,-0.300,20,0.5051,2.050072e+00,6.556743e+09,56.95
nch_18_mac,0.2400,1.400,-0.300,25,0.4253,3.365259e-01,1.861503e+09,58.11
nch_18_mac,0.2400,1.600,0.000,5,0.8096,7.012757e+01,3.228486e+10,43.89
nch_18_mac,0.2400,1.600,0.000,8,0.6756,3.006489e+01,2.394116e+10,51.15
nch_18_mac,0.2400,1.600,0.000,10,0.6223,1.868028e+01,1.981742e+10,54.15
nch_18_mac,0.2400,1.600,0.000,12,0.5827,1.211011e+01,1.650621e+10,56.50
nch_18_mac,0.2400,1.600,0.000,15,0.5364,6.507816e+00,1.237680e+10,59.13
nch_18_mac,0.2400,1.600,0.000,18,0.4965,3.372930e+00,8.730065e+09,60.75
nch_18_mac,0.2400,1.600,0.000,20,0.4699,2.029053e+00,6.465423e+09,61.39
nch_18_mac,0.2400,1.600,0.000,25,0.3858,3.024011e-01,1.648038e+09,62.52
nch_18_mac,0.2400,1.600,-0.300,5,0.8410,6.997864e+01,3.226451e+10,43.25
nch_18_mac,0.2400,1.600,-0.300,8,0.7071,3.001007e+01,2.396321e+10,50.24
nch_18_mac,0.2400,1.600,-0.300,10,0.6536,1.861269e+01,1.982652e+10,53.09
nch_18_mac,0.2400,1.600,-0.300,12,0.6138,1.204077e+01,1.651925e+10,55.34
nch_18_mac,0.2400,1.600,-0.300,15,0.5675,6.467694e+00,1.244119e+10,57.93
nch_18_mac,0.2400,1.600,-0.300,18,0.5280,3.376144e+00,8.878223e+09,59.65
nch_18_mac,0.2400,1.600,-0.300,20,0.5021,2.061849e+00,6.673099e+09,60.38
nch_18_mac,0.2400,1.600,-0.300,25,0.4223,3.387932e-01,1.889659e+09,61.67
nch_18_mac,0.2400,1.800,0.000,5,0.8069,7.072812e+01,3.261661e+10,47.21
nch_18_mac,0.2400,1.800,0.000,8,0.6727,3.029633e+01,2.420972e+10,54.29
nch_18_mac,0.2400,1.800,0.000,10,0.6195,1.882329e+01,2.006990e+10,57.24
nch_18_mac,0.2400,1.800,0.000,12,0.5800,1.220059e+01,1.674111e+10,59.59
nch_18_mac,0.2400,1.800,0.000,15,0.5337,6.564763e+00,1.257074e+10,62.23
nch_18_mac,0.2400,1.800,0.000,18,0.4937,3.396026e+00,8.864743e+09,63.90
nch_18_mac,0.2400,1.800,0.000,20,0.4670,2.045425e+00,6.565611e+09,64.59
nch_18_mac,0.2400,1.800,0.000,25,0.3829,3.042662e-01,1.668254e+09,65.90
nch_18_mac,0.2400,1.800,-0.300,5,0.8382,7.056465e+01,3.259891e+10,46.47
nch_18_mac,0.2400,1.800,-0.300,8,0.7042,3.024785e+01,2.423394e+10,53.27
nch_18_mac,0.2400,1.800,-0.300,10,0.6507,1.874985e+01,2.008068e+10,56.07
nch_18_mac,0.2400,1.800,-0.300,12,0.6110,1.213620e+01,1.676061e+10,58.31
nch_18_mac,0.2400,1.800,-0.300,15,0.5648,6.531628e+00,1.264670e+10,60.93
nch_18_mac,0.2400,1.800,-0.300,18,0.5252,3.406362e+00,9.027403e+09,62.70
nch_18_mac,0.2400,1.800,-0.300,20,0.4992,2.073041e+00,6.783569e+09,63.49
nch_18_mac,0.2400,1.800,-0.300,25,0.4195,3.402205e-01,1.913679e+09,64.94
nch_18_mac,0.3600,0.100,0.000,5,0.7324,1.650644e+01,4.925977e+09,0.70
nch_18_mac,0.3600,0.100,0.000,8,0.6390,9.149867e+00,4.978126e+09,1.39
nch_18_mac,0.3600,0.100,0.000,10,0.6019,6.571631e+00,4.793366e+09,2.04
nch_18_mac,0.3600,0.100,0.000,12,0.5735,4.816258e+00,4.491158e+09,2.93
nch_18_mac,0.3600,0.100,0.000,15,0.5387,3.013201e+00,3.865574e+09,4.84
nch_18_mac,0.3600,0.100,0.000,18,0.5072,1.797329e+00,3.071632e+09,7.58
nch_18_mac,0.3600,0.100,0.000,20,0.4858,1.196507e+00,2.471826e+09,9.82
nch_18_mac,0.3600,0.100,0.000,25,0.4121,2.235154e-01,8.335764e+08,15.89
nch_18_mac,0.3600,0.100,-0.300,5,0.7661,1.647333e+01,4.927991e+09,0.70
nch_18_mac,0.3600,0.100,-0.300,8,0.6728,9.143554e+00,4.998671e+09,1.38
nch_18_mac,0.3600,0.100,-0.300,10,0.6357,6.562568e+00,4.819806e+09,2.03
nch_18_mac,0.3600,0.100,-0.300,12,0.6072,4.802382e+00,4.523327e+09,2.91
nch_18_mac,0.3600,0.100,-0.300,15,0.5723,3.006940e+00,3.906843e+09,4.79
nch_18_mac,0.3600,0.100,-0.300,18,0.5411,1.796850e+00,3.128121e+09,7.48
nch_18_mac,0.3600,0.100,-0.300,20,0.5200,1.201978e+00,2.541009e+09,9.68
nch_18_mac,0.3600,0.100,-0.300,25,0.4502,2.460423e-01,9.373253e+08,15.63
nch_18_mac,0.3600,0.200,0.000,5,0.7757,3.076675e+01,9.674405e+09,2.30
nch_18_mac,0.3600,0.200,0.000,8,0.6740,1.613696e+01,8.824012e+09,6.45
nch_18_mac,0.3600,0.200,0.000,10,0.6282,1.070656e+01,7.737075e+09,10.59
nch_18_mac,0.3600,0.200,0.000,12,0.5918,7.189035e+00,6.616396e+09,14.77
nch_18_mac,0.3600,0.200,0.000,15,0.5486,4.022887e+00,5.100092e+09,20.12
nch_18_mac,0.3600,0.200,0.000,18,0.5123,2.213424e+00,3.756993e+09,24.31
nch_18_mac,0.3600,0.200,0.000,20,0.4887,1.414338e+00,2.915188e+09,26.54
nch_18_mac,0.3600,0.200,0.000,25,0.4117,2.457164e-01,9.207157e+08,30.24
nch_18_mac,0.3600,0.200,-0.300,5,0.8088,3.068876e+01,9.692652e+09,2.28
nch_18_mac,0.3600,0.200,-0.300,8,0.7079,1.616422e+01,8.890873e+09,6.36
nch_18_mac,0.3600,0.200,-0.300,10,0.6622,1.073479e+01,7.809369e+09,10.47
nch_18_mac,0.3600,0.200,-0.300,12,0.6257,7.205510e+00,6.684217e+09,14.64
nch_18_mac,0.3600,0.200,-0.300,15,0.5824,4.026590e+00,5.164327e+09,19.97
nch_18_mac,0.3600,0.200,-0.300,18,0.5462,2.220961e+00,3.829874e+09,24.13
nch_18_mac,0.3600,0.200,-0.300,20,0.5229,1.429194e+00,2.999329e+09,26.36
nch_18_mac,0.3600,0.200,-0.300,25,0.4500,2.714106e-01,1.038393e+09,30.17
nch_18_mac,0.3600,0.300,0.000,5,0.8059,4.094004e+01,1.304721e+10,6.35
nch_18_mac,0.3600,0.300,0.000,8,0.6835,1.881243e+01,1.030568e+10,15.19
nch_18_mac,0.3600,0.300,0.000,10,0.6317,1.183718e+01,8.570182e+09,20.07
nch_18_mac,0.3600,0.300,0.000,12,0.5929,7.742520e+00,7.142079e+09,24.02
nch_18_mac,0.3600,0.300,0.000,15,0.5482,4.251140e+00,5.409567e+09,28.67
nch_18_mac,0.3600,0.300,0.000,18,0.5112,2.312007e+00,3.949484e+09,32.15
nch_18_mac,0.3600,0.300,0.000,20,0.4873,1.470969e+00,3.050405e+09,33.90
nch_18_mac,0.3600,0.300,0.000,25,0.4097,2.512160e-01,9.536189e+08,36.41
nch_18_mac,0.3600,0.300,-0.300,5,0.8391,4.089619e+01,1.309921e+10,6.27
nch_18_mac,0.3600,0.300,-0.300,8,0.7175,1.889626e+01,1.041047e+10,15.06
nch_18_mac,0.3600,0.300,-0.300,10,0.6657,1.189456e+01,8.664729e+09,19.92
nch_18_mac,0.3600,0.300,-0.300,12,0.6268,7.762377e+00,7.220934e+09,23.85
nch_18_mac,0.3600,0.300,-0.300,15,0.5820,4.254748e+00,5.480152e+09,28.46
nch_18_mac,0.3600,0.300,-0.300,18,0.5451,2.323812e+00,4.029208e+09,31.93
nch_18_mac,0.3600,0.300,-0.300,20,0.5216,1.484843e+00,3.141156e+09,33.70
nch_18_mac,0.3600,0.300,-0.300,25,0.4480,2.794392e-01,1.078681e+09,36.41
nch_18_mac,0.3600,0.400,0.000,5,0.8164,4.563405e+01,1.460478e+10,12.15
nch_18_mac,0.3600,0.400,0.000,8,0.6844,1.980027e+01,1.086826e+10,21.99
nch_18_mac,0.3600,0.400,0.000,10,0.6313,1.231293e+01,8.936923e+09,26.77
nch_18_mac,0.3600,0.400,0.000,12,0.5920,8.005842e+00,7.409985e+09,30.56
nch_18_mac,0.3600,0.400,0.000,15,0.5470,4.378703e+00,5.593232e+09,34.94
nch_18_mac,0.3600,0.400,0.000,18,0.5097,2.366808e+00,4.072142e+09,38.12
nch_18_mac,0.3600,0.400,0.000,20,0.4856,1.502569e+00,3.138763e+09,39.61
nch_18_mac,0.3600,0.400,0.000,25,0.4076,2.551745e-01,9.785896e+08,41.45
nch_18_mac,0.3600,0.400,-0.300,5,0.8498,4.564703e+01,1.468596e+10,12.05
nch_18_mac,0.3600,0.400,-0.300,8,0.7185,1.989423e+01,1.098508e+10,21.84
nch_18_mac,0.3600,0.400,-0.300,10,0.6654,1.237868e+01,9.038809e+09,26.59
nch_18_mac,0.3600,0.400,-0.300,12,0.6259,8.032296e+00,7.494000e+09,30.34
nch_18_mac,0.3600,0.400,-0.300,15,0.5807,4.375862e+00,5.666144e+09,34.69
nch_18_mac,0.3600,0.400,-0.300,18,0.5436,2.382112e+00,4.156822e+09,37.86
nch_18_mac,0.3600,0.400,-0.300,20,0.5199,1.514364e+00,3.234316e+09,39.40
nch_18_mac,0.3600,0.400,-0.300,25,0.4460,2.839571e-01,1.108126e+09,41.48
nch_18_mac,0.3600,0.500,0.000,5,0.8190,4.781776e+01,1.533512e+10,17.56
nch_18_mac,0.3600,0.500,0.000,8,0.6839,2.036643e+01,1.119880e+10,27.76
nch_18_mac,0.3600,0.500,0.000,10,0.6303,1.260577e+01,9.175797e+09,32.51
nch_18_mac,0.3600,0.500,0.000,12,0.5908,8.175721e+00,7.597291e+09,36.22
nch_18_mac,0.3600,0.500,0.000,15,0.5456,4.465800e+00,5.730895e+09,40.43
nch_18_mac,0.3600,0.500,0.000,18,0.5082,2.408893e+00,4.168147e+09,43.37
nch_18_mac,0.3600,0.500,0.000,20,0.4839,1.521991e+00,3.207838e+09,44.66
nch_18_mac,0.3600,0.500,0.000,25,0.4056,2.575890e-01,9.998802e+08,46.01
nch_18_mac,0.3600,0.500,-0.300,5,0.8525,4.787928e+01,1.542889e+10,17.43
nch_18_mac,0.3600,0.500,-0.300,8,0.7180,2.047058e+01,1.132127e+10,27.59
nch_18_mac,0.3600,0.500,-0.300,10,0.6644,1.268054e+01,9.281599e+09,32.29
nch_18_mac,0.3600,0.500,-0.300,12,0.6247,8.209586e+00,7.684451e+09,35.95
nch_18_mac,0.3600,0.500,-0.300,15,0.5793,4.461592e+00,5.805756e+09,40.13
nch_18_mac,0.3600,0.500,-0.300,18,0.5421,2.420063e+00,4.255540e+09,43.07
nch_18_mac,0.3600,0.500,-0.300,20,0.5182,1.538056e+00,3.308415e+09,44.43
nch_18_mac,0.3600,0.500,-0.300,25,0.4441,2.866973e-01,1.133457e+09,46.06
nch_18_mac,0.3600,0.600,0.000,5,0.8194,4.913299e+01,1.577566e+10,22.52
nch_18_mac,0.3600,0.600,0.000,8,0.6830,2.075290e+01,1.143484e+10,32.97
nch_18_mac,0.3600,0.600,0.000,10,0.6292,1.282341e+01,9.359580e+09,37.68
nch_18_mac,0.3600,0.600,0.000,12,0.5895,8.303232e+00,7.747903e+09,41.32
nch_18_mac,0.3600,0.600,0.000,15,0.5442,4.529214e+00,5.845563e+09,45.38
nch_18_mac,0.3600,0.600,0.000,18,0.5066,2.438926e+00,4.249526e+09,48.11
nch_18_mac,0.3600,0.600,0.000,20,0.4822,1.533806e+00,3.266399e+09,49.24
nch_18_mac,0.3600,0.600,0.000,25,0.4038,2.590820e-01,1.018712e+09,50.22
nch_18_mac,0.3600,0.600,-0.300,5,0.8529,4.921275e+01,1.587568e+10,22.37
nch_18_mac,0.3600,0.600,-0.300,8,0.7171,2.086729e+01,1.156002e+10,32.76
nch_18_mac,0.3600,0.600,-0.300,10,0.6632,1.289375e+01,9.465403e+09,37.43
nch_18_mac,0.3600,0.600,-0.300,12,0.6234,8.337438e+00,7.835735e+09,41.00
nch_18_mac,0.3600,0.600,-0.300,15,0.5780,4.530633e+00,5.923321e+09,45.03
nch_18_mac,0.3600,0.600,-0.300,18,0.5406,2.445523e+00,4.339644e+09,47.79
nch_18_mac,0.3600,0.600,-0.300,20,0.5165,1.554275e+00,3.372309e+09,48.97
nch_18_mac,0.3600,0.600,-0.300,25,0.4423,2.883641e-01,1.156446e+09,50.29
nch_18_mac,0.3600,0.700,0.000,5,0.8191,5.004824e+01,1.608700e+10,27.11
nch_18_mac,0.3600,0.700,0.000,8,0.6819,2.103883e+01,1.162378e+10,37.72
nch_18_mac,0.3600,0.700,0.000,10,0.6280,1.299439e+01,9.514179e+09,42.39
nch_18_mac,0.3600,0.700,0.000,12,0.5882,8.410564e+00,7.878735e+09,45.95
nch_18_mac,0.3600,0.700,0.000,15,0.5429,4.576855e+00,5.945187e+09,49.89
nch_18_mac,0.3600,0.700,0.000,18,0.5051,2.460700e+00,4.320088e+09,52.43
nch_18_mac,0.3600,0.700,0.000,20,0.4806,1.540414e+00,3.316683e+09,53.42
nch_18_mac,0.3600,0.700,0.000,25,0.4021,2.599890e-01,1.035288e+09,54.13
nch_18_mac,0.3600,0.700,-0.300,5,0.8525,5.013265e+01,1.618958e+10,26.95
nch_18_mac,0.3600,0.700,-0.300,8,0.7160,2.116327e+01,1.175004e+10,37.49
nch_18_mac,0.3600,0.700,-0.300,10,0.6620,1.305369e+01,9.618654e+09,42.10
nch_18_mac,0.3600,0.700,-0.300,12,0.6221,8.434031e+00,7.965746e+09,45.59
nch_18_mac,0.3600,0.700,-0.300,15,0.5766,4.584037e+00,6.026786e+09,49.48
nch_18_mac,0.3600,0.700,-0.300,18,0.5390,2.468531e+00,4.414855e+09,52.07
nch_18_mac,0.3600,0.700,-0.300,20,0.5149,1.565367e+00,3.428664e+09,53.13
nch_18_mac,0.3600,0.700,-0.300,25,0.4406,2.893380e-01,1.177111e+09,54.22
nch_18_mac,0.3600,0.800,0.000,5,0.8184,5.073866e+01,1.633267e+10,31.39
nch_18_mac,0.3600,0.800,0.000,8,0.6807,2.126071e+01,1.178485e+10,42.09
nch_18_mac,0.3600,0.800,0.000,10,0.6268,1.313083e+01,9.647890e+09,46.70
nch_18_mac,0.3600,0.800,0.000,12,0.5870,8.496858e+00,7.992492e+09,50.18
nch_18_mac,0.3600,0.800,0.000,15,0.5415,4.613213e+00,6.031723e+09,54.00
nch_18_mac,0.3600,0.800,0.000,18,0.5036,2.476466e+00,4.381027e+09,56.38
nch_18_mac,0.3600,0.800,0.000,20,0.4790,1.547434e+00,3.360353e+09,57.25
nch_18_mac,0.3600,0.800,0.000,25,0.4005,2.605084e-01,1.050025e+09,57.80
nch_18_mac,0.3600,0.800,-0.300,5,0.8518,5.082121e+01,1.643524e+10,31.21
